source_system,source_record_id,entity_id_truth,npi,me_number,dea_number,first_name,last_name,middle_name,suffix,credential,specialty_code,address_line1,city,state,zip5,phone,state_license,license_state,is_active,do_not_contact
rx_demand,RXD001222,HCP001222,0306008299,43276038422,,DANA,HAYES,J,,MD,207Q00000X,2222 MEDICAL PLZ,SYNTH CITY 22,FL,90154,,,,True,False
specialty,SPC001222,HCP001222,0306008299,,,DANA,HAYES,J,,MD,207Q00000X,2222 MEDICAL PLZ,SYNTH CITY 22,FL,90154,5557064410,,,True,False
hcp_master,HCP001223,HCP001223,2057148308,02762090941,FF1464691,LAUREN,ROSALES,M,,MD,207RX0202X,2223 MEDICAL PLZ,SYNTH CITY 23,GA,90161,5554541636,GA428481,GA,False,False
crm,CRM001223,HCP001223,2057148308,,FF1464691,LAUREN,ROSALES,M,,MD,207RX0202X,2223 MEDICAL PLZ,SYNTH CITY 23,GA,90161,5554541636,,,False,False
rx_demand,RXD001223,HCP001223,2057148308,02762090941,,LAUREN,ROSALES,M,,MD,207RX0202X,2223 MEDICAL Plaza,SYNTH CITY 23,GA,90161,,,,False,False
specialty,SPC001223,HCP001223,2057148308,,,LAUREN,ROSALES,M,,MD,207RX0202X,2223 MEDICAL Plaza STE 31,SYNTH CITY 23,GA,90161,5554541636,,,False,False
hcp_master,HCP001224,HCP001224,9194473598,35964961037,FB9103154,NICOLE,HERNANDEZ,B,,DO,207R00000X,2224 MEDICAL PLZ,SYNTH CITY 24,NY,90168,5557281331,NY716346,NY,True,False
crm,CRM001224,HCP001224,9194473598,,FB9103154,NICOLE,HERNANDEZ,B,,DO,207R00000X,2224 MEDICAL PLZ,SYNTH CITY 24,NY,90168,5557281331,,,True,False
rx_demand,RXD001224,HCP001224,9194473598,35964961037,,NICOLE,HERNANDEZ,B,,DO,207R00000X,2224 MEDICAL PLZ,SYNTH CITY 24,NY,90168,,,,True,False
specialty,SPC001224,HCP001224,9194473598,,,NICOLE,HERNANDEZ,B,,DO,207R00000X,2224 MEDICAL PLZ,SYNTH CITY 24,NY,90168,5557281331,,,True,False
hcp_master,HCP001225,HCP001225,3545801458,02406555666,BM1091139,KELLIE,HUFFMAN,L,,MD,207RR0500X,2225 MEDICAL PLZ,SYNTH CITY 25,NJ,90175,5558495528,NJ666389,NJ,True,False
crm,CRM001225,HCP001225,3545801458,,BM1091139,KELLIE,HUFFMAN,L,,MD,207RR0500X,2225 MEDICAL PLZ,SYNTH CITY 25,NJ,90175,5558495528,,,True,False
rx_demand,RXD001225,HCP001225,3545801458,02406555666,,KELLIE,HUFFMAN,L,,MD,207RR0500X,2225 MEDICAL Plaza,SYNTH CITY 25,NJ,90175,,,,True,False
specialty,SPC001225,HCP001225,3545801458,,,KELLIE,HUFFMAN,L,,MD,207RR0500X,2225 MEDICAL Plaza,SYNTH CITY 25,NJ,90175,5558495528,,,True,False
hcp_master,HCP001226,HCP001226,3473794204,60842397578,MF0127019,NICHOLAS,KERR,R,,PA,207RC0000X,2226 MEDICAL PLZ,SYNTH CITY 26,MA,90182,5555537207,MA970472,MA,True,False
crm,CRM001226,HCP001226,3473794204,,MF0127019,NICHOLAS,KERR,R,,PA,207RC0000X,2226 MEDICAL Plaza STE 24,SYNTH CITY 26,MA,90182,5555537207,,,True,False
rx_demand,RXD001226,HCP001226,3473794204,60842397578,,NICHOLAS,KERR,R,,PA,207RC0000X,2226 MEDICAL Plaza STE 18,SYNTH CITY 26,MA,90182,,,,True,False
specialty,SPC001226,HCP001226,3473794204,,,NICHOLAS,KERR,R,,PA,207RC0000X,2226 MEDICAL Plaza STE 6,SYNTH CITY 26,MA,90182,5555537207,,,True,False
hcp_master,HCP001227,HCP001227,1981667573,49863223953,RF7639690,SHAWN,JENNINGS,J,,NP,208000000X,2227 MEDICAL PLZ,SYNTH CITY 37,TX,90259,5552093496,PA855634,PA,True,False
crm,CRM001227,HCP001227,1981667573,,RF7639690,SHAWN,JENNINGS,J,,NP,208000000X,2227 MEDICAL PLZ,SYNTH CITY 37,TX,90259,5552093496,,,True,False
rx_demand,RXD001227,HCP001227,1981667573,49863223953,,SHAWN,JENNINGS,J,,NP,208000000X,2227 MEDICAL Plaza,SYNTH CITY 37,TX,90259,,,,True,False
specialty,SPC001227,HCP001227,1981667573,,,SHAWN,JENNINGS,J,,NP,208000000X,2227 MEDICAL PLZ,SYNTH CITY 37,TX,90259,5552093496,,,True,False
hcp_master,HCP001228,HCP001228,5091112461,94816410201,GP5703605,LISA,BLANKENSHIP,K,,MD,207Q00000X,2228 MEDICAL PLZ,SYNTH CITY 28,IL,90196,5551813355,IL987790,IL,True,False
crm,CRM001228,HCP001228,5091112461,,GP5703605,LISA,BLANKENSHIP,K,,MD,207Q00000X,2228 MEDICAL Plaza STE 28,SYNTH CITY 28,IL,90196,5551813355,,,True,False
rx_demand,RXD001228,HCP001228,5091112461,94816410201,,LISA,BLANKENSHIP,K,,MD,207Q00000X,2228 MEDICAL PLZ,SYNTH CITY 28,IL,90196,,,,True,False
specialty,SPC001228,HCP001228,5091112461,,,LISA,BLANKENSHIP,K,,MD,207Q00000X,2228 MEDICAL PLZ,SYNTH CITY 28,IL,90196,5551813355,,,True,False
hcp_master,HCP001229,HCP001229,0621042486,81401367627,RM7878231,HOLLY,GARCIA,P,,MD,207RX0202X,2229 MEDICAL PLZ,SYNTH CITY 29,OH,90203,5557417358,OH299481,OH,True,False
crm,CRM001229,HCP001229,0621042486,,RM7878231,HOLLY,GARCIA,P,,MD,207RX0202X,2229 MEDICAL PLZ,SYNTH CITY 29,OH,90203,5557417358,,,True,False
rx_demand,RXD001229,HCP001229,0621042486,81401367627,,HOLLY,GARCIA,P,,MD,207RX0202X,2229 MEDICAL PLZ,SYNTH CITY 29,OH,90203,,,,True,False
specialty,SPC001229,HCP001229,0621042486,,,HOLLY,GARCIA,P,,MD,207RX0202X,2229 MEDICAL PLZ,SYNTH CITY 29,OH,90203,5557417358,,,True,False
hcp_master,HCP001230,HCP001230,3941557423,03120392968,MR5809017,RAYMOND,RICHARDS,J,,DO,207R00000X,2230 MEDICAL PLZ,SYNTH CITY 30,MI,90210,5555315173,MI561344,MI,True,False
crm,CRM001230,HCP001230,3941557423,,MR5809017,RAYMOND,RICHARDS,J,,DO,207R00000X,2230 MEDICAL Plaza,SYNTH CITY 30,MI,90210,5555315173,,,True,False
rx_demand,RXD001230,HCP001230,3941557423,03120392968,,RAYMOND,RICHARDS,J,,DO,207R00000X,2230 MEDICAL PLZ,SYNTH CITY 30,MI,90210,,,,True,False
specialty,SPC001230,HCP001230,3941557423,,,RAYMOND,RICHARDS,J,,DO,207R00000X,2230 MEDICAL PLZ,SYNTH CITY 30,MI,90210,5555315173,,,True,False
hcp_master,HCP001231,HCP001231,1302378595,31484961439,FG6958182,CHERYL,TERRY,L,,PA,207RR0500X,2231 MEDICAL PLZ,SYNTH CITY 31,MN,90217,5555794008,MN183387,MN,True,False
crm,CRM001231,HCP001231,1302378595,,FG6958182,CHERYL,TERRY,L,,PA,207RR0500X,2231 MEDICAL PLZ,SYNTH CITY 31,MN,90217,5555794008,,,True,False
rx_demand,RXD001231,HCP001231,1302378595,31484961439,,CHERYL,TERRY,L,,PA,207RR0500X,2231 MEDICAL PLZ,SYNTH CITY 31,MN,90217,,,,True,False
specialty,SPC001231,HCP001231,1312204113,,,CHERYL,TERRY,L,,PA,207RR0500X,2231 MEDICAL Plaza STE 28,SYNTH CITY 31,MN,90217,5555794008,,,True,False
hcp_master,HCP001232,HCP001232,4200375143,52025886399,FA4461534,ASHLEY,SMITH JR,J,JR,PA,207RC0000X,2232 MEDICAL PLZ,SYNTH CITY 32,CA,90224,5559285869,CA741531,CA,False,False
crm,CRM001232,HCP001232,4200375143,,FA4461534,ASHLEY,SMITH,J,JR,PA,207RC0000X,2232 MEDICAL PLZ,SYNTH CITY 32,CA,90224,5559285869,,,False,False
rx_demand,RXD001232,HCP001232,4200375143,52025886399,,ASHLEY,SMITH,J,JR,PA,207RC0000X,2232 MEDICAL Plaza,SYNTH CITY 32,CA,90224,,,,False,False
specialty,SPC001232,HCP001232,4200375143,,,ASHLEY,SMITH,J,JR,PA,207RC0000X,2232 MEDICAL PLZ,SYNTH CITY 32,CA,90224,5559285869,,,False,False
hcp_master,HCP001233,HCP001233,6662364028,34515282343,MP9826380,TONY,COHEN,J,,NP,208000000X,2233 MEDICAL PLZ,SYNTH CITY 33,OR,90231,5554303398,OR707569,OR,True,False
crm,CRM001233,HCP001233,6662364028,,MP9826380,TONY,COHEN,J,,NP,208000000X,2233 MEDICAL Plaza,SYNTH CITY 33,OR,90231,5554303398,,,True,False
rx_demand,RXD001233,HCP001233,6662364028,34515282343,,TONY,COHEN,J,,NP,208000000X,2233 MEDICAL PLZ,SYNTH CITY 33,OR,90231,,,,True,False
specialty,SPC001233,HCP001233,6662364028,,,TONY,COHEN,J,,NP,208000000X,2233 MEDICAL PLZ,SYNTH CITY 33,OR,90231,5554303398,,,True,False
hcp_master,HCP001234,HCP001234,9983801793,17841257546,RP1132795,TOM,KNOX,L,,NP,207Q00000X,2234 MEDICAL PLZ,SYNTH CITY 34,WA,90238,5553643621,WA731448,WA,True,False
crm,CRM001234,HCP001234,9983801793,,RP1132795,THOMAS,KNOX,L,,NP,207Q00000X,2234 MEDICAL PLZ,SYNTH CITY 34,WA,90238,5553643621,,,True,False
rx_demand,RXD001234,HCP001234,9983801793,17841257546,,THOMAS,KNOX,L,,NP,207Q00000X,2234 MEDICAL Plaza,SYNTH CITY 34,WA,90238,,,,True,False
specialty,SPC001234,HCP001234,9983801793,,,TOM,KNOX,L,,NP,207Q00000X,2234 MEDICAL PLZ,SYNTH CITY 34,WA,90238,5553643621,,,True,False
hcp_master,HCP001235,HCP001235,7861567866,20912346371,RP5077624,VALERIE,CARNEY,C,,DO,207RX0202X,2235 MEDICAL Plaza,SYNTH CITY 35,AZ,90245,5559171851,AZ460605,AZ,True,False
crm,CRM001235,HCP001235,7861567866,,RP5077624,VALERIE,CARNEY,C,,DO,207RX0202X,2235 MEDICAL Plaza STE 11,SYNTH CITY 35,AZ,90245,5559171851,,,True,False
rx_demand,RXD001235,HCP001235,7861567866,20912346371,,VALERIE,CARNEY,C,,DO,207RX0202X,2235 MEDICAL PLZ,SYNTH CITY 35,AZ,90245,,,,True,False
specialty,SPC001235,HCP001235,7861567866,,,VALERIE,CARNEY,C,,DO,207RX0202X,2235 MEDICAL Plaza STE 19,SYNTH CITY 35,AZ,90245,5559171851,,,True,False
hcp_master,HCP001236,HCP001236,4218559316,19559370600,FF7896164,DAVID,ALLEN,B,,PA,207R00000X,2236 MEDICAL Plaza STE 22,SYNTH CITY 36,CO,90252,5559679106,CO442272,CO,True,False
crm,CRM001236,HCP001236,4218559316,,FF7896164,DAVID,ALLEN,B,,PA,207R00000X,2236 MEDICAL PLZ,SYNTH CITY 36,CO,90252,5559679106,,,True,False
rx_demand,RXD001236,HCP001236,4218559316,19559370600,,DAVID,ALLEN,B,,PA,207R00000X,2236 MEDICAL PLZ,SYNTH CITY 36,CO,90252,,,,True,False
specialty,SPC001236,HCP001236,4218559316,,,DAVID,ALLEN,B,,PA,207R00000X,2236 MEDICAL Plaza,SYNTH CITY 36,CO,90252,5559679106,,,True,False
hcp_master,HCP001237,HCP001237,5213670495,90654794646,RP2855143,PETER,DELEON,D,,MD,207RR0500X,2237 MEDICAL Plaza STE 11,SYNTH CITY 37,TX,90259,5557705399,TX744803,TX,True,False
crm,CRM001237,HCP001237,5213670495,,RP2855143,PETER,DELEON,D,,MD,207RR0500X,2237 MEDICAL PLZ,SYNTH CITY 37,TX,90259,5557705399,,,True,False
rx_demand,RXD001237,HCP001237,8782860522,90654794646,,PETER,DELEON,D,,MD,207RR0500X,2237 MEDICAL Plaza,SYNTH CITY 37,TX,90259,,,,True,False
specialty,SPC001237,HCP001237,5213670495,,,PETER,DELEON,D,,MD,207RR0500X,2237 MEDICAL Plaza,SYNTH CITY 37,TX,90259,5557705399,,,True,False
hcp_master,HCP001238,HCP001238,6126522856,63057486552,RA0705161,ERIKA,CARRILLO,C,,DO,207RC0000X,2238 MEDICAL PLZ,SYNTH CITY 38,FL,90266,5551560448,FL280120,FL,True,False
crm,CRM001238,HCP001238,6126522856,,RA0705161,ERIKA,CARRILLO,C,,DO,207RC0000X,2238 MEDICAL PLZ,SYNTH CITY 38,FL,90266,5551560448,,,True,False
rx_demand,RXD001238,HCP001238,6126522856,63057486552,,ERIKA,CARRILLO,C,,DO,207RC0000X,2238 MEDICAL Plaza STE 36,SYNTH CITY 38,FL,90266,,,,True,False
specialty,SPC001238,HCP001238,6126522856,,,ERIKA,CARRILLO,C,,DO,207RC0000X,2238 MEDICAL Plaza,SYNTH CITY 38,FL,90266,5551560448,,,True,False
hcp_master,HCP001239,HCP001239,0873479519,02588179777,GM5937049,KEVIN,LEWIS,M,,NP,208000000X,2239 MEDICAL PLZ,SYNTH CITY 39,GA,90273,5551958001,GA221372,GA,True,False
crm,CRM001239,HCP001239,0873479519,,GM5937049,KEVIN,LEWIS,M,,NP,208000000X,2239 MEDICAL PLZ,SYNTH CITY 39,GA,90273,5551958001,,,True,False
rx_demand,RXD001239,HCP001239,0873479519,02588179777,,KEVIN,LEWIS,M,,NP,208000000X,2239 MEDICAL PLZ,SYNTH CITY 39,GA,90273,,,,True,False
specialty,SPC001239,HCP001239,0873479519,,,KEVIN,LEWIS,M,,NP,208000000X,2239 MEDICAL PLZ,SYNTH CITY 39,GA,90273,5551958001,,,True,False
hcp_master,HCP001240,HCP001240,1157600598,13893705688,AF0019277,CINDY,SOSA,A,,PA,207Q00000X,2240 MEDICAL PLZ,SYNTH CITY 40,NY,90280,5558087881,NY483439,NY,True,False
crm,CRM001240,HCP001240,1157600598,,AF0019277,CINDY,SOSA,A,,PA,207Q00000X,2240 MEDICAL Plaza STE 1,SYNTH CITY 40,NY,90280,5558087881,,,True,False
rx_demand,RXD001240,HCP001240,1157600598,13893705688,,CINDY,SOSA,A,,PA,207Q00000X,2240 MEDICAL Plaza STE 18,SYNTH CITY 40,NY,90280,,,,True,False
specialty,SPC001240,HCP001240,1157600598,,,CINDY,SOSA,A,,PA,207Q00000X,2240 MEDICAL Plaza,SYNTH CITY 40,NY,90280,5558087881,,,True,False
hcp_master,HCP001241,HCP001241,7432714492,67774539252,FR1883307,LEE,COOK,K,,DO,207RX0202X,2241 MEDICAL PLZ,SYNTH CITY 41,NJ,90287,5557179473,NJ458835,NJ,True,False
crm,CRM001241,HCP001241,7432714492,,FR1883307,LEE,COOK,K,,DO,207RX0202X,2241 MEDICAL PLZ,SYNTH CITY 41,NJ,90287,5557179473,,,True,False
rx_demand,RXD001241,HCP001241,7432714492,67774539252,,LEE,COOK,K,,DO,207RX0202X,2241 MEDICAL Plaza,SYNTH CITY 41,NJ,90287,,,,True,False
specialty,SPC001241,HCP001241,7432714492,,,LEE,COOK,K,,DO,207RX0202X,2241 MEDICAL PLZ,SYNTH CITY 41,NJ,90287,5557179473,,,True,False
hcp_master,HCP001242,HCP001242,3765334156,60027802009,FP6472435,MICHAEL,KERR,L,,PA,207R00000X,2242 MEDICAL PLZ,SYNTH CITY 42,MA,90294,5559046379,MA900316,MA,True,False
crm,CRM001242,HCP001242,3765334156,,FP6472435,MICHAEL,KERR,L,,PA,207R00000X,2242 MEDICAL PLZ,SYNTH CITY 42,MA,90294,5559046379,,,True,False
rx_demand,RXD001242,HCP001242,3765334156,60027802009,,MICHAEL,KERR,L,,PA,207R00000X,2242 MEDICAL PLZ,SYNTH CITY 42,MA,90294,,,,True,False
specialty,SPC001242,HCP001242,3765334156,,,MICHAEL,KERR,L,,PA,207R00000X,2242 MEDICAL PLZ,SYNTH CITY 42,MA,90294,5559046379,,,True,False
hcp_master,HCP001243,HCP001243,6146801835,89801862389,RG7092909,BROOKE,ALLEN,R,,NP,207RR0500X,2243 MEDICAL PLZ,SYNTH CITY 43,PA,90301,5559557604,PA517308,PA,True,False
crm,CRM001243,HCP001243,6146801835,,RG7092909,BROOKE,ALLEN,R,,NP,207RR0500X,2243 MEDICAL PLZ,SYNTH CITY 43,PA,90301,5559557604,,,True,False
rx_demand,RXD001243,HCP001243,6146801835,89801862389,,BROOKE,ALLEN,R,,NP,207RR0500X,2243 MEDICAL Plaza,SYNTH CITY 43,PA,90301,,,,True,False
specialty,SPC001243,HCP001243,6146801835,,,BROOKE,ALLEN,R,,NP,207RR0500X,2243 MEDICAL PLZ,SYNTH CITY 43,PA,90301,5559557604,,,True,False
hcp_master,HCP001244,HCP001244,1617962000,30414592389,FF7776120,MOLLY,WONG,A,,MD,207RC0000X,2244 MEDICAL Plaza,SYNTH CITY 44,IL,90308,5554787512,IL730765,IL,True,False
crm,CRM001244,HCP001244,1617962000,,FF7776120,MOLLY,WONG,A,,MD,207RC0000X,2244 MEDICAL PLZ,SYNTH CITY 44,IL,90308,5554787512,,,True,False
rx_demand,RXD001244,HCP001244,,30414592389,,MOLLY,WONG,A,,MD,207RC0000X,2244 MEDICAL PLZ,SYNTH CITY 44,IL,90308,,,,True,False
specialty,SPC001244,HCP001244,1617962000,,,MOLLY,WONG,A,,MD,207RC0000X,2244 MEDICAL Plaza STE 25,SYNTH CITY 44,IL,90308,5554787512,,,True,False
hcp_master,HCP001245,HCP001245,1905287037,41503264483,PR1706228,RACHAEL,MASON,M,,PA,208000000X,2245 MEDICAL PLZ,SYNTH CITY 45,OH,90315,5552841784,OH826211,OH,True,False
crm,CRM001245,HCP001245,1905287037,,PR1706228,RACHAEL,MASON,M,,PA,208000000X,2245 MEDICAL Plaza STE 33,SYNTH CITY 45,OH,90315,5552841784,,,True,False
rx_demand,RXD001245,HCP001245,1905287037,41503264483,,RACHAEL,MASON,M,,PA,208000000X,2245 MEDICAL PLZ,SYNTH CITY 45,OH,90315,,,,True,False
specialty,SPC001245,HCP001245,1905287037,,,RACHAEL,MASON,M,,PA,208000000X,2245 MEDICAL PLZ,SYNTH CITY 45,OH,90315,5552841784,,,True,False
hcp_master,HCP001246,HCP001246,3067422642,42871925146,AB7997912,MARK,JOHNSON,B,,PA,207Q00000X,2246 MEDICAL Plaza STE 10,SYNTH CITY 46,MI,90322,5551145916,MI433240,MI,True,False
crm,CRM001246,HCP001246,3067422642,,AB7997912,MARK,JOHNSON,B,,PA,207Q00000X,2246 MEDICAL Plaza,SYNTH CITY 46,MI,90322,5551145916,,,True,False
rx_demand,RXD001246,HCP001246,3067422642,42871925146,,MARK,JOHNSON,B,,PA,207Q00000X,2246 MEDICAL Plaza,SYNTH CITY 46,MI,90322,,,,True,False
specialty,SPC001246,HCP001246,3067422642,,,MARK,JOHNSON,B,,PA,207Q00000X,2246 MEDICAL Plaza STE 33,SYNTH CITY 46,MI,90322,5551145916,,,True,False
hcp_master,HCP001247,HCP001247,6361499828,44417227787,AF4344696,KENNETH,YOUNG,J,,NP,207RX0202X,2247 MEDICAL PLZ,SYNTH CITY 47,MN,90329,5556201127,MN346050,MN,True,False
crm,CRM001247,HCP001247,6361499828,,AF4344696,KENNETH,YOUNG,J,,NP,207RX0202X,2247 MEDICAL Plaza,SYNTH CITY 47,MN,90329,5556201127,,,True,False
rx_demand,RXD001247,HCP001247,6361499828,44417227787,,KENNETH,YOUNG,J,,NP,207RX0202X,2247 MEDICAL Plaza,SYNTH CITY 47,MN,90329,,,,True,False
specialty,SPC001247,HCP001247,6361499828,,,KENNETH,YOUNG,J,,NP,207RX0202X,2247 MEDICAL Plaza,SYNTH CITY 47,MN,90329,5556201127,,,True,False
hcp_master,HCP001248,HCP001248,1155237757,60071702929,BM6627383,LEE,BARNES,L,,PA,207R00000X,2248 MEDICAL Plaza,SYNTH CITY 48,CA,90336,5554806077,CA514088,CA,True,False
crm,CRM001248,HCP001248,1155237757,,BM6627383,LEE,BARNES,L,,PA,207R00000X,2248 MEDICAL PLZ,SYNTH CITY 48,CA,90336,5554806077,,,True,False
rx_demand,RXD001248,HCP001248,1155237757,60071702929,,LEE,BARNES,L,,PA,207R00000X,2248 MEDICAL PLZ,SYNTH CITY 48,CA,90336,,,,True,False
specialty,SPC001248,HCP001248,1155237757,,,LEE,BARNES,L,,PA,207R00000X,2248 MEDICAL PLZ,SYNTH CITY 48,CA,90336,5554806077,,,True,False
hcp_master,HCP001249,HCP001249,3886984442,37263305025,MF2833032,BRENDA,ESPINOZA,H,,MD,207RR0500X,2249 MEDICAL Plaza,SYNTH CITY 49,OR,90343,5555270049,OR761775,OR,True,False
crm,CRM001249,HCP001249,3886984442,,MF2833032,BRENDA,ESPINOZA,H,,MD,207RR0500X,2249 MEDICAL Plaza,SYNTH CITY 49,OR,90343,5555270049,,,True,False
rx_demand,RXD001249,HCP001249,3886984442,37263305025,,BRENDA,ESPINOZA,H,,MD,207RR0500X,2249 MEDICAL Plaza,SYNTH CITY 49,OR,90343,,,,True,False
specialty,SPC001249,HCP001249,3886984442,,,BRENDA,ESPINOZA,H,,MD,207RR0500X,2249 MEDICAL PLZ,SYNTH CITY 49,OR,90343,5555270049,,,True,False
hcp_master,HCP001250,HCP001250,6284876862,67828511786,MR9818577,ASHLEY,JOHNSON,A,,MD,207RC0000X,2250 MEDICAL Plaza,SYNTH CITY 0,WA,90350,5554126789,WA868057,WA,True,False
crm,CRM001250,HCP001250,6284876862,,MR9818577,ASHLEY,JOHNSON,A,,MD,207RC0000X,2250 MEDICAL Plaza,SYNTH CITY 0,WA,90350,5554126789,,,True,False
rx_demand,RXD001250,HCP001250,6284876862,67828511786,,ASHLEY,JOHNSON,A,,MD,207RC0000X,2250 MEDICAL Plaza,SYNTH CITY 0,WA,90350,,,,True,False
specialty,SPC001250,HCP001250,6284876862,,,ASHLEY,JOHNSON,A,,MD,207RC0000X,2250 MEDICAL PLZ,SYNTH CITY 0,WA,90350,5554126789,,,True,False
hcp_master,HCP001251,HCP001251,2390658401,80855976849,PR5649615,LISA,BAILEY,T,,NP,208000000X,2251 MEDICAL PLZ,SYNTH CITY 1,AZ,90357,5552380661,AZ822372,AZ,True,False
crm,CRM001251,HCP001251,2390658401,,PR5649615,LISA,BAILEY,T,,NP,208000000X,2251 MEDICAL PLZ,SYNTH CITY 1,AZ,90357,5552380661,,,True,False
rx_demand,RXD001251,HCP001251,2390658401,80855976849,,LISA,BAILEY,T,,NP,208000000X,2251 MEDICAL PLZ,SYNTH CITY 1,AZ,90357,,,,True,False
specialty,SPC001251,HCP001251,2390658401,,,LISA,BAILEY,T,,NP,208000000X,2251 MEDICAL PLZ,SYNTH CITY 1,AZ,90357,5552380661,,,True,False
hcp_master,HCP001252,HCP001252,4495458463,04729162075,MR5843338,THOMAS,WAGNER,K,,DO,207Q00000X,2252 MEDICAL PLZ,SYNTH CITY 2,CO,90364,5552039116,CO787993,CO,True,False
crm,CRM001252,HCP001252,4495458463,,MR5843338,THOMAS,WAGNER,K,,DO,207Q00000X,2252 MEDICAL Plaza,SYNTH CITY 2,CO,90364,5552039116,,,True,False
rx_demand,RXD001252,HCP001252,4495458463,04729162075,,THOMAS,WAGNER,K,,DO,207Q00000X,2252 MEDICAL Plaza,SYNTH CITY 2,CO,90364,,,,True,False
specialty,SPC001252,HCP001252,4495458463,,,THOMAS,WAGNER,K,,DO,207Q00000X,2252 MEDICAL PLZ,SYNTH CITY 2,CO,90364,5552039116,,,True,False
hcp_master,HCP001253,HCP001253,2413353675,52728436656,BP6298175,SABRINA,LEWIS,D,,MD,207RX0202X,2253 MEDICAL PLZ,SYNTH CITY 3,TX,90371,5551594088,TX296574,TX,True,False
crm,CRM001253,HCP001253,5425430606,,BP6298175,SABRINA,LEWIS,D,,MD,207RX0202X,2253 MEDICAL Plaza,SYNTH CITY 3,TX,90371,5551594088,,,True,False
rx_demand,RXD001253,HCP001253,2413353675,52728436656,,SABRINA,LEWIS,D,,MD,207RX0202X,2253 MEDICAL PLZ,SYNTH CITY 3,TX,90371,,,,True,False
specialty,SPC001253,HCP001253,2413353675,,,SABRINA,LEWIS,D,,MD,207RX0202X,2253 MEDICAL PLZ,SYNTH CITY 3,TX,90371,5551594088,,,True,False
hcp_master,HCP001254,HCP001254,8837096709,21062920875,PP1496615,JIM,SMITH,J,,MD,207R00000X,2254 MEDICAL PLZ,SYNTH CITY 4,FL,90378,5556162441,FL359297,FL,True,False
crm,CRM001254,HCP001254,8837096709,,PP1496615,JAMES,SMITH,J,,MD,207R00000X,2254 MEDICAL Plaza STE 37,SYNTH CITY 4,FL,90378,5556162441,,,True,False
rx_demand,RXD001254,HCP001254,8837096709,21062920875,,JAMES,SMITH,J,,MD,207R00000X,2254 MEDICAL PLZ,SYNTH CITY 4,FL,90378,,,,True,False
specialty,SPC001254,HCP001254,8837096709,,,JAMES,SMITH,J,,MD,207R00000X,2254 MEDICAL PLZ,SYNTH CITY 4,FL,90378,5556162441,,,True,False
hcp_master,HCP001255,HCP001255,0791402510,02297170727,GP3598591,CAROL,RUIZ,C,,DO,207RR0500X,2255 MEDICAL PLZ,SYNTH CITY 5,GA,90385,5554651867,GA450051,GA,True,False
crm,CRM001255,HCP001255,0791402510,,GP3598591,CAROL,RUIZ,C,,DO,207RR0500X,2255 MEDICAL PLZ,SYNTH CITY 5,GA,90385,5554651867,,,True,False
rx_demand,RXD001255,HCP001255,0791402510,02297170727,,CAROL,RUIZ,C,,DO,207RR0500X,2255 MEDICAL Plaza,SYNTH CITY 5,GA,90385,,,,True,False
specialty,SPC001255,HCP001255,0791402510,,,CAROL,RUIZ,C,,DO,207RR0500X,2255 MEDICAL PLZ,SYNTH CITY 5,GA,90385,5554651867,,,True,False
hcp_master,HCP001256,HCP001256,6850314942,50624929803,RG7907959,DIANA,WILLIAMS,L,,MD,207RC0000X,2256 MEDICAL Plaza STE 21,SYNTH CITY 6,NY,90392,5558699464,NY809495,NY,True,False
crm,CRM001256,HCP001256,6850314942,,RG7907959,DIANA,WILLIAMS,L,,MD,207RC0000X,2256 MEDICAL Plaza STE 36,SYNTH CITY 6,NY,90392,5558699464,,,True,False
rx_demand,RXD001256,HCP001256,6850314942,50624929803,,DIANA,WILLIAMS,L,,MD,207RC0000X,2256 MEDICAL Plaza,SYNTH CITY 6,NY,90392,,,,True,False
specialty,SPC001256,HCP001256,6850314942,,,DIANA,WILLIAMS,L,,MD,207RC0000X,2256 MEDICAL Plaza,SYNTH CITY 6,NY,90392,5558699464,,,True,False
hcp_master,HCP001257,HCP001257,3854386786,41549086020,RM6541712,LAUREN,CAMACHO,R,,PA,208000000X,2257 MEDICAL PLZ,SYNTH CITY 7,NJ,90399,5555379242,NJ178643,NJ,True,False
crm,CRM001257,HCP001257,3854386786,,RM6541712,LAUREN,CAMACHO,R,,PA,208000000X,2257 MEDICAL Plaza,SYNTH CITY 7,NJ,90399,5555379242,,,True,False
rx_demand,RXD001257,HCP001257,3854386786,41549086020,,LAUREN,CAMACHO,R,,PA,208000000X,2257 MEDICAL Plaza,SYNTH CITY 7,NJ,90399,,,,True,False
specialty,SPC001257,HCP001257,3854386786,,,LAUREN,CAMACHO,R,,PA,208000000X,2257 MEDICAL PLZ,SYNTH CITY 7,NJ,90399,5555379242,,,True,False
hcp_master,HCP001258,HCP001258,5273073465,79965460425,RG5436281,DOUGLAS,COOPER,W,,MD,207Q00000X,2258 MEDICAL Plaza STE 24,SYNTH CITY 8,MA,90406,5554400172,MA471138,MA,True,False
crm,CRM001258,HCP001258,5273073465,,RG5436281,DOUGLAS,COOPER,W,,MD,207Q00000X,2258 MEDICAL PLZ,SYNTH CITY 8,MA,90406,5554400172,,,True,False
rx_demand,RXD001258,HCP001258,5273073465,79965460425,,DOUGLAS,COOPER,W,,MD,207Q00000X,2258 MEDICAL Plaza,SYNTH CITY 8,MA,90406,,,,True,False
